Latitude,Longitude,Length,Width,Height,Area,Depth,Volume,Run out distance,Type of Material,Type of movement,Rate of movement,Activity,Distribution,Style,Failure mechanism,Geomorphology,Land use/Land cover,Hydrological condition,Triggering Factor,Risk
18.287778,73.575861,7,125,4,225,0.5,113,5,Rock,Slide,Rapid,Active,Enlarging,Multiple,Shallow Planar/Translational,Moderately Dissected Slope,Extensive Slope cut,Dry,Anthropogenic factors,Low
18.270083,73.570844,5,24,4,49,1,49,2,Rock-cum-debris,Slide,Rapid,Active,Enlarging,Single,Shallow Planar/Translational,Moderately Dissected Slope,Extensive Slope cut,Dry,"Rainfall, anthropogenic factors",Low
18.27,73.569694,4,12,3,17,0.1,2,5,Rock-cum-debris,Slide,Rapid,Active,Enlarging,Single,Shallow Planar/Translational,Moderately Dissected Slope,Extensive Slope cut,Dry,"Rainfall, anthropogenic factors",Low
18.286944,73.569002,5,22,4,40,0.3,12,3,Rock-cum-debris,Slide,Moderate,Active,Enlarging,Single,Shallow Planar/Translational,Moderately Dissected Slope,Moderate Vegetation on slope,Damp,"Rainfall, anthropogenic factors",Low
18.283889,73.568744,6,11,4,24,0.5,12,2.5,Rock-cum-debris,Slide,Moderate,Active,Enlarging,Single,Shallow Planar/Translational,Moderately Dissected Slope,Moderate Vegetation on slope,Dry,"Rainfall, anthropogenic factors",Low
18.303444,73.561213,6,138,4,298,0.3,89,1,Rock-cum-debris,Slide,Moderate,Active,Enlarging,Multiple,Shallow Planar/Translational,Moderately Dissected Slope,Extensive Slope cut,Damp,"Rainfall, anthropogenic factors",Low
18.274028,73.558528,6,25,5,57,1.5,85,2.1,Rock-cum-debris,Slide,Moderate,Active,Enlarging,Single,Shallow Rotational,Moderately Dissected Slope,Extensive Slope cut,Damp,"Rainfall, anthropogenic factors",Low
18.274111,73.695584,7,5,5,12,0.1,1,3,Rock-cum-debris,Slide,Moderate,Active,Enlarging,Single,Shallow Planar/Translational,Moderately Dissected Slope,Extensive Slope cut,Dry,"Rainfall, anthropogenic factors",Low
18.293028,73.695218,20,7,10,35,2,70,10,Rock-cum-debris,Slide,Moderate,Active,Enlarging,Single,Shallow Planar/Translational,Moderately Dissected Slope,Extensive Slope cut,Dry,"Rainfall, anthropogenic factors",Low
18.293444,73.69373,7,13,5,30,0.7,21,2,Rock-cum-debris,Slide,Moderate,Active,Widening,Single,Shallow Planar/Translational,Moderately Dissected Slope,Extensive Slope cut,Dry,Anthropogenic factors,Low
18.294139,73.693629,7,12,5,30,0.2,6,1.5,Rock-cum-debris,Slide,Moderate,Active,Enlarging,Single,Shallow Planar/Translational,Moderately Dissected Slope,Moderate Vegetation,Dry,Anthropogenic factors,Low
18.294722,73.693532,8,35,6,97,0.1,10,4,Rock-cum-debris,Slide,Very slow,Suspended,Widening,Single,Shallow Planar/Translational,Moderately Dissected Slope,Moderate Vegetation,Dry,"Rainfall, anthropogenic factors",Low
18.307778,73.516604,7,14,5,33,0.2,7,6,Rock-cum-debris,Slide,Rapid,Active,Enlarging,Single,Shallow Planar/Translational,Moderately Dissected Slope,Extensive Slope cut,Dry,"Rainfall, anthropogenic factors",Low
18.308333,73.546294,6,6,4,13,0.3,4,1.5,Rock-cum-debris,Slide,Rapid,Active,Enlarging,Multiple,Shallow Planar/Translational,Moderately Dissected Slope,Extensive Slope cut,Damp,"Rainfall, anthropogenic factors",Low
18.307028,73.66294,5,34,3,52,0.1,5,3.2,Soil,Subsidence,Very slow,Active,Confined,Single,Shallow Rotational,Lowly Dissected Slope,Extensive Slope cut,Damp,Rainfall,Low
18.292028,73.674863,4,30,2,36,0.5,18,3.3,Soil,Subsidence,Very slow,Active,Enlarging,Single,Shallow Rotational,Moderately Dissected Slope,Extensive Slope cut,Damp,Rainfall,Low
18.298833,73.57938,4.5,29,3,42,0.8,34,2.5,Rock-cum-debris,Slide,Moderate,Active,Enlarging,Single,Shallow Planar/Translational,Moderately Dissected Slope,Extensive Slope cut,Dry,"Rainfall, anthropogenic factors",Low
18.299028,73.591111,5,13,3,19,0.5,9,1,Rock-cum-debris,Slide,Moderate,Dormant,Confined,Single,Shallow Planar/Translational,Moderately Dissected Slope,Extensive Slope cut,Dry,"Rainfall, anthropogenic factors",Low
18.312028,73.593047,4.5,6,3,10,0.1,1,1.5,Rock,Slide,Rapid,Active,Enlarging,Single,Shallow Planar/Translational,Moderately Dissected Slope,Extensive Slope cut,Dry,"Rainfall, anthropogenic factors",Low
18.312222,73.571806,5,100,3,164,0.4,66,2,Rock-cum-debris,Slide,Very rapid,Active and Dormant,Enlarging,Multiple,Shallow Planar/Translational,Lowly Dissected Slope,Sparse Vegetation on slope,Dry,"Rainfall, anthropogenic factors",Low
18.313611,73.504483,4,57,2,57,0.1,5.7,4,Rock-cum-debris,Slide,Moderate,Active,Enlarging,Multiple,Shallow Planar/Translational,Moderately Dissected Slope,Thick Vegetation on slope,Damp,"Rainfall, anthropogenic factors",Low
18.313944,73.558247,2.5,6.5,1,2,0.4,1,2.5,Rock-cum-debris,Slide,Moderate,Active,Enlarging,Single,Shallow Planar/Translational,Moderately Dissected Slope,Sparse Vegetation on slope,Dry,"Rainfall, anthropogenic factors",Low
18.313611,73.61438,4.5,32,3,55,0.2,11,1,Rock-cum-debris,Slide,Moderate,Active,Enlarging,Multiple,Shallow Planar/Translational,Moderately Dissected Slope,Barren area,Dry,"Rainfall, anthropogenic factors",Low
18.311417,73.546333,9,18,5,41,0.5,20,13,Rock-cum-debris,Slide,Rapid,Active,Enlarging,Single,Shallow Planar/Translational,Highly Dissected slope,Extensive Slope cut,Dry,"Rainfall, anthropogenic factors",Low
18.312889,73.502917,6,5,3,9,0.2,2,2.9,Rock,Slide,Rapid,Active,Enlarging,Single,Shallow Planar/Translational,Moderately Dissected Slope,Extensive Slope cut,Dry,Anthropogenic factors,Low
18.310889,73.723694,6.5,12,3,17,0.1,2,2.9,Rock-cum-debris,Slide,Moderate,Active,Enlarging,Single,Shallow Planar/Translational,Moderately Dissected Slope,Extensive Slope cut,Dry,"Rainfall, anthropogenic factors",Low
18.297944,73.536563,3.5,21,2,21,0.5,10,1.5,Rock-cum-debris,Slide,Moderate,Active,Enlarging,Single,Shallow Planar/Translational,Moderately Dissected Slope,Extensive Slope cut,Dry,"Rainfall, anthropogenic factors",Low
18.297944,73.536259,4,6,3,8,0.2,2,7,Rock-cum-debris,Slide,Moderate,Active,Enlarging,Single,Shallow Planar/Translational,Moderately Dissected Slope,Sparse Vegetation on slope,Dry,"Rainfall, anthropogenic factors",Low
18.298944,73.527476,10,95,5,252,0.8,201,4.7,Rock-cum-debris,Slide,Rapid,Reactivated,Enlarging,Multiple,Shallow Planar/Translational,Moderately Dissected Slope,Extensive Slope cut,Dry,"Rainfall, anthropogenic factors",Low
18.312222,73.530012,6,5,3,8,1.5,12,5,Rock-cum-debris,Slide,Moderate,Active,Enlarging,Single,Shallow Planar/Translational,Ridge Top,Sparse Vegetation on slope,Dry,"Rainfall, anthropogenic factors",Low
18.312222,73.531751,13,100,9,452,0.2,90,4.7,Rock-cum-debris,Slide,Moderate,Reactivated,Enlarging,Multiple,Shallow Planar/Translational,Moderately Dissected Slope,Extensive Slope cut,Dry,"Rainfall, anthropogenic factors",Low
18.3125,73.561003,5,20,3,31,1,31,2.8,Debris,Slide,Moderate,Dormant,Confined,Single,Shallow Planar/Translational,Moderately Dissected Slope,Extensive Slope cut,Dry,"Rainfall, anthropogenic factors",Low
18.312278,73.551077,10,22,7,75,1.5,113,2.3,Rock-cum-debris,Slide,Moderate,Active,Enlarging,Single,Shallow Rotational,Lowly Dissected Slope,Extensive Slope cut in Forest area,Dry,"Rainfall, anthropogenic factors",Low
18.311944,73.590532,10,147,5,345,1.5,518,2,Rock-cum-debris,Slide,Moderate,Active,Enlarging,Multiple,Shallow Planar/Translational,Lowly Dissected Slope,Extensive Slope cut in Forest area,Dry,"Rainfall, anthropogenic factors",Low
18.2925,73.599649,12,37,10,177,0.5,89,4.1,Debris,Slide,Moderate,Suspended,Retrogressive,Multiple,Shallow Planar/Translational,Moderately Dissected Slope,Extensive Slope cut,Dry,"Rainfall, anthropogenic factors",Low
18.309667,73.599933,10,25,8,100,0.5,50,2.9,Debris,Slide,Moderate,Active,Enlarging,Single,Shallow Rotational,Moderately Dissected Slope,Extensive Slope cut in Forest area,Dry,"Rainfall, anthropogenic factors",Low
18.313583,73.77761,4,18,2,18,0.4,7,1.5,Rock-cum-debris,Slide,Moderate,Active,Enlarging,Single,Shallow Planar/Translational,Moderately Dissected Slope,Extensive Slope cut in Forest area,Dry,"Rainfall, anthropogenic factors",Low
18.319028,73.791367,5,20,3,29,0.1,3,3,Rock-cum-debris,Slide,Rapid,Active,Enlarging,Multiple,Shallow Planar/Translational,Moderately Dissected Slope,Extensive Slope cut in Forest area,Dry,"Rainfall, anthropogenic factors",Low
18.319028,73.7912,7.5,21,1,10,0.1,1,2,Rock,Fall,Rapid,Active,Confined,Multiple,Shallow Planar/Translational,Highly Dissected slope,Extensive Slope cut in Forest area,Dry,Anthropogenic factors,Low
18.318833,73.600686,8,45,4,93,0.3,28,3.5,Rock-cum-debris,Slide,Moderate,Active,Enlarging,Multiple,Shallow Planar/Translational,Moderately Dissected Slope,Extensive Slope cut in Forest area,Dry,Anthropogenic factors,Low
18.311944,73.600778,5,30,3,40,0.3,12,3,Rock-cum-debris,Slide,Moderate,Active,Enlarging,Single,Shallow Planar/Translational,Moderately Dissected Slope,Extensive Slope cut in Forest area,Dry,"Rainfall, anthropogenic factors",Low
18.306583,73.600463,5,7,3,10,0.8,8,4.2,Rock-cum-debris,Slide,Rapid,Active,Enlarging,Single,Shallow Planar/Translational,Highly Dissected slope,Extensive Slope cut in Forest area,Dry,"Rainfall, anthropogenic factors",Low
18.318222,73.600536,7,101,4,208,0.5,104,2.9,Debris,Slide,Moderate,Active,Enlarging,Multiple,Shallow Planar/Translational,Highly Dissected slope,Thick Vegetation in Forest area,Dry,"Rainfall, anthropogenic factors",Low
18.326278,73.591673,5.5,40,3,68,0.8,54,3.6,Debris,Slide,Rapid,Active,Enlarging,Single,Shallow Planar/Translational,Highly Dissected slope,Moderate Vegetation,Dry,"Rainfall, anthropogenic factors",Low
18.305556,73.59243,4,11,3,14,0.6,9,2,Debris,Slide,Rapid,Active,Enlarging,Single,Shallow Planar/Translational,Lowly Dissected Slope,Extensive Slope cut,Dry,"Rainfall, anthropogenic factors",Low
18.305,73.595532,5,12,3,18,0.4,7,4,Rock-cum-debris,Slide,Rapid,Active,Enlarging,Single,Shallow Planar/Translational,Lowly Dissected Slope,Moderate Vegetation,Dry,"Rainfall, anthropogenic factors",Low
18.297278,73.602148,4.5,25,3,40,0.2,8,2,Rock-cum-debris,Slide,Rapid,Active,Enlarging,Single,Shallow Planar/Translational,Highly Dissected slope,Extensive Slope cut,Dry,"Rainfall, anthropogenic factors",Low
18.276111,73.561791,5,21,2,22,0.5,11,1.5,Rock-cum-debris,Slide,Rapid,Active,Enlarging,Multiple,Shallow Planar/Translational,Lowly Dissected Slope,Moderate Vegetation,Dry,"Rainfall, anthropogenic factors",Low
18.276389,73.561721,3.5,7,1,5,0.1,1,3.6,Rock,Slide,Rapid,Active,Enlarging,Single,Shallow Planar/Translational,Lowly Dissected Slope,Extensive Slope cut,Dry,Anthropogenic factors,Low
18.2755,73.621015,5.5,24,4,47,0.1,5,2.5,Rock-cum-debris,Slide,Rapid,Active,Enlarging,Multiple,Shallow Planar/Translational,Moderately Dissected Slope,Sparse Vegetation on slope,Dry,"Rainfall, anthropogenic factors",Low
18.321528,73.620833,4,9,2,9,0.1,0.9,4,Rock-cum-debris,Slide,Rapid,Active,Enlarging,Single,Shallow Planar/Translational,Moderately Dissected Slope,Sparse Vegetation on slope,Dry,"Rainfall, anthropogenic factors",Low
18.317444,73.621111,3.5,7,2,9,0.1,1,3.5,Rock-cum-debris,Slide,Moderate,Active,Enlarging,Single,Shallow Planar/Translational,Highly Dissected slope,Moderate Vegetation,Dry,"Rainfall, anthropogenic factors",Low
18.3205,73.619564,6,35,4,63,0.2,13,3.4,Rock-cum-debris,Slide,Moderate,Active,Enlarging,Multiple,Shallow Planar/Translational,Highly Dissected slope,Moderate Vegetation,Dry,"Rainfall, anthropogenic factors",Low
18.326083,73.618944,10,11,8,44,0.2,9,3.2,Rock-cum-debris,Slide,Rapid,Suspended,Confined,Single,Shallow Planar/Translational,Highly Dissected slope,Moderate Vegetation,Dry,"Rainfall, anthropogenic factors",Low
18.4875,73.618655,3,6,2,6,0.5,3,4,Rock,Slide,Rapid,Active,Enlarging,Single,Shallow Planar/Translational,Highly Dissected slope,Moderate Vegetation,Dry,Anthropogenic factors,Low
18.3205,73.619161,4.5,9,3,12,0.2,2,3.2,Rock-cum-debris,Slide,Rapid,Active,Confined,Single,Shallow Planar/Translational,Highly Dissected slope,Moderate Vegetation,Dry,Anthropogenic factors,Low
18.441944,73.672015,4,31,3,39,0.5,20,3.4,Rock-cum-debris,Slide,Rapid,Active,Enlarging,Multiple,Shallow Planar/Translational,Lowly Dissected Slope,Moderate Vegetation,Dry,"Rainfall, anthropogenic factors",Low
18.242444,73.672493,4,76,2,87,0.2,17,4.7,Rock,Fall,Rapid,Active,Confined,Multiple,Shallow Planar/Translational,Lowly Dissected Slope,Moderate Vegetation,Dry,Anthropogenic factors,Low
18.24325,73.676326,4.5,6,3,8,0.1,1,3.1,Rock-cum-debris,Slide,Rapid,Active,Enlarging,Single,Shallow Planar/Translational,Highly Dissected slope,Moderate Vegetation,Dry,"Rainfall, anthropogenic factors",Low
18.248028,73.677944,5,20,3,28,0.1,3,2.1,Rock-cum-debris,Slide,Rapid,Active,Enlarging,Multiple,Shallow Planar/Translational,Highly Dissected slope,Moderate Vegetation,Dry,"Rainfall, anthropogenic factors",Low
18.244861,73.677532,6,78,4,138,0.5,69,4.7,Rock,Fall,Extremely Rapid,Reactivated,Confined,Multiple,Shallow Planar/Translational,Moderately Dissected Slope,Moderate Vegetation,Dry,Anthropogenic factors,Low
18.245611,73.807303,6.5,205,3,302,0.8,242,2.1,Rock,Fall,Rapid,Active,Enlarging,Single,Shallow Planar/Translational,Moderately Dissected Slope,Moderate Vegetation,Dry,Anthropogenic factors,Low
18.2395,73.76055,23,221,14,1565,1,1565,4.7,Rock,Fall,Rapid,Dormant,Confined,Multiple,Shallow Planar/Translational,Plateau Top,Moderate Vegetation,Dry,Anthropogenic factors,Low
18.247806,73.705263,3.5,374,1,256,0.2,51,1.5,Rock,Fall,Rapid,Reactivated,Confined,Multiple,Shallow Planar/Translational,Lowly Dissected Slope,Moderate Vegetation,Dry,Anthropogenic factors,Low
18.246944,73.535976,12,778,7,2874,0.2,575,47.4,Rock,Fall,Very rapid,Reactivated,Confined,Multiple,Shallow Planar/Translational,Moderately Dissected Slope,Moderate Vegetation,Dry,Anthropogenic factors,Low
18.258028,73.291417,7,19,4.5,61.8,0.44,27.2,1.5,Debris,Slide,Rapid,Active,Retrogressive,Single,Shallow Planar,Foot slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.258194,73.288111,10,4,6,24.4,1.2,28,4,Debris,Slide,Rapid,Active,Retrogressive,Single,Shallow Planar,Lowly Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.311028,73.282833,15,5,10,31.8,1.1,37.8,3,Debris,Fall,Rapid,Active,Retrogressive,Single,Shallow Planar,Foot slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.274472,73.450639,11,28,7,84.8,2.1,182.4,2,Debris,Slide,Rapid,Active,Enlarging,Single,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.275722,73.451306,15,43,12,238,1.4,374.8,2.5,Debris,Slide,Rapid,Active,Enlarging,Multiple,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.258139,73.453306,11,27,8,125,1.86,266,2.5,Debris,Slide,Rapid,Active,Enlarging,Successive,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.258528,73.46925,12,27,8,125,1.86,266,4,Debris,Slide,Rapid,Active,Enlarging,Multiple,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.260306,73.460833,15,15,12,68.6,0.82,40,7,Debris,Slide,Rapid,Active,Enlarging,Multiple,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.260917,73.441472,13,11,8,60.8,0.76,48.6,7,Debris,Slide,Very rapid,Active,Retrogressive,Single,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.267347,73.457944,14,13,9,72.2,0.58,31.6,6,Debris,Slide,Rapid,Active,Enlarging,Single,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.268083,73.403611,13,9,11,61.8,1.7,77.6,5,Debris,Slide,Rapid,Active,Enlarging,Single,Shallow Planar,Foot slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.267083,73.357611,20,5,17,72.5,1.22,85,6,Debris-cum-rock,Slide,Rapid,Active,Enlarging,Single,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.262556,73.359556,30,15,20,168.2,1.7,250.9,8,Debris,Flow,Very rapid,Active,Enlarging,Single,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.27875,73.375472,15,5,11,42.2,1.22,59,2.5,Debris-cum-rock,Slide,Rapid,Active,Retrogressive,Single,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.279139,73.342667,18,20,15,132.1,2.1,200.6,4,Debris,Slide,Rapid,Active,Enlarging,Multiple,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.332944,73.415528,16,23,13,131.1,2.5,292.1,3,Debris,Fall,Rapid,Active,Enlarging,Single,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.333611,73.350056,24,21,18,221.1,2.3,437.8,5,Rock,Slide,Rapid,Active,Enlarging,Single,Planar/Wedge,Moderately Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.327778,73.356306,16,20,13,136.7,2.1,228.5,6,Rock,Fall,Rapid,Active,Enlarging,Single,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.329222,73.306806,65,23,55,632.2,5.1,2299.2,115,Debris-cum-rock,Slide,Rapid,Active,Enlarging,Single,Shallow Planar,Lowly Dissected Slope,Moderate Vegetation,Dry,Heavy Rainfall,Low
18.329139,73.323139,18,21,15,132.1,2.3,200.6,2.5,Debris,Slide,Rapid,Active,Enlarging,Single,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.327528,73.323056,115,20,100,790,5.7,3245,50,Debris,Slide,Rapid,Dormant,Confined,Single,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,Heavy Rainfall,Low
18.322028,73.464028,10,11,7,46.7,1.04,69,3,Debris,Slide,Rapid,Active,Widening,Single,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.319,73.287306,45,43,40,591,3.06,2102.6,3,Debris,Slide,Rapid,Active,Enlarging,Multiple,Shallow Planar,Lowly Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.324722,73.305361,10,6,8,29.2,1.16,36.5,2,Rock,Slide,Rapid,Active,Enlarging,Single,Planar/Wedge,Lowly Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.32375,73.305389,15,7,13,60.2,1.1,67.6,2.5,Rock,Slide,Rapid,Active,Enlarging,Single,Planar/Wedge,Lowly Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.323667,73.305667,35,34,31,591,2.36,2102.6,12,Debris,Slide,Rapid,Active,Enlarging,Single,Shallow Planar,Lowly Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.324722,73.309028,18,22,15,139.7,1.8,201.6,5,Debris-cum-rock,Slide,Rapid,Active,Enlarging,Single,Shallow Planar,Lowly Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.306944,73.309722,19,18,15,116.5,2,121,3,Debris,Slide,Rapid,Active,Enlarging,Single,Shallow Planar,Lowly Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.355833,73.309667,15,38,12,210,1.7,436,7,Rock,Slide,Rapid,Active,Enlarging,Multiple,Planar failure,Lowly Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.496944,73.324583,11,25,8,95,1.86,198.6,4,Debris,Slide,Moderate,Reactivated,Retrogressive/Widening,Multiple,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Damp,Heavy Rainfall,Low
18.430861,73.296694,10,4.5,4,26.2,0.9,24.4,3,Debris,Slide,Moderate to high,Active,Retrogressive/Widening,Single,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,Heavy Rainfall,Low
18.693028,73.282528,20,20,15,132.1,2.1,200.6,2,Debris,Slide,Moderate,Active,Retrogressive/Widening,Single,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,Heavy Rainfall,Low
18.693028,73.282611,20,30,15,267.1,1.9,715.7,2,Debris,Slide,Moderate,Active,Retrogressive/Widening,Single,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,Heavy Rainfall,Low
18.698694,73.290583,55,60,40,738.5,3.46,3235,4.5,Debris,Slide,Moderate,Suspended,Retrogressive/Widening,Multiple,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.673611,73.291861,18,50,13,192,1.4,367.6,1.5,Debris,Slide,Moderate,Suspended,Retrogressive/Widening,Multiple,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.673861,73.252972,6,22,4,47.4,0.58,27.4,1.5,Debris,Slide,Slow,Active,Retrogressive/Widening,Single,Shallow Planar,Lowly Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.674722,73.391917,50,50,40,580.2,2.9,2323,100,Debris,Slide,Very rapid,Active,Retrogressive,Single,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Wet,"Heavy Rainfall, anthropogenic factors",Low
18.673472,73.420806,7,45,5,115.6,2.06,220.6,2,Debris,Slide,Moderate,Active,Retrogressive/Widening,Single,Shallow Planar,Lowly Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.716389,73.543806,60,47,48,580.2,5.3,2323,100,Debris,Slide,Rapid,Active,Retrogressive/Widening,Single,Shallow Planar,Lowly Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.699611,73.580333,10,40,9,123,0.72,124.2,3,Rock,Fall,Rapid,Active,Retrogressive/Widening,Single,Planar/Wedge,Lowly Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.697472,73.61425,7,30,7,85.7,0.96,91.95,5.2,Rock,Fall,Rapid,Active,Widening,Single,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.7325,73.614722,45,31,35,557.6,4.4,2825,50,Debris,Slide,Moderate,Active,Advancing/Retrogressive,Single,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.575694,73.619722,22,14,10,86.6,1.9,115.3,13,Debris,Slide,Moderate,Active,Retrogressive/Widening,Single,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.57425,73.652167,25,25,20,260.1,2.1,595.1,12.5,Soil,Slump,Moderate to slow,Active,Retrogressive/Widening,Single,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.526806,73.6875,86,56,50,640.2,4.9,2248.6,250,Debris,Slide and flow,Rapid,Active,Retrogressive/Widening,Multiple,Deep Rotational,Lowly Dissected Slope,Moderate Vegetation,Dry,Rainfall,Low
18.748083,73.702917,25,22,17,206.1,2.6,407.6,5.9,Soil,Slump,Moderate to slow,Active,Retrogressive/Widening,Single,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.836611,73.676556,35,50,20,465.9,2.06,1119.8,31,Soil,Slump,Moderate to slow,Active,Retrogressive,Multiple,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.763778,73.6765,18,80,15,318.4076,1.44,548.9216,2.5,Debris,Slide,Moderate,Active,Retrogressive/Widening,Single,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.767917,73.676472,25,25,20,312.1,2.7,939.2,2.5,Debris,Slide,Moderate,Suspended,Retrogressive/Widening,Single,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.942861,73.636556,20,13,15,93,1.32,66.9,12.4,Soil,Slump,Moderate,Active,Retrogressive/Widening,Single,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,"Heavy Rainfall, anthropogenic factors",Low
18.967083,73.607139,6,6,3,12.6,0.56,6.4,2.8,Rock,Fall,Very rapid,Active,Retrogressive/Widening,Multiple,Fall,Escarpment,Moderate Vegetation,Dry,Heavy Rainfall,Low
18.966944,73.615028,15,15,12,83.2,1.36,98.8,4,Debris,Slide,Moderate,Stabilized,Enlarging,Single,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,Heavy Rainfall,Low
18.942028,73.626083,15,25,10,142.6,2.4,372.6,2,Debris,Slide,Moderate,Suspended,Retrogressive/Widening,Multiple,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,Heavy Rainfall,Low
19.003528,73.627083,13,10,10,71.6,0.82,78.2,2,Debris,Fall,Moderate,Reactivated,Retrogressive/Widening,Single,Planar failure,Moderately Dissected Slope,Moderate Vegetation,Dry,Heavy Rainfall,Low
19.003528,73.636111,15,10,11,45.8,0.82,17.2,25,Debris,Slide,Moderate,Active,Retrogressive/Widening,Single,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,Heavy Rainfall,Low
19.003639,73.661,18,25,15,207.7,1.9,379.5,3.9,Debris,Slide,Moderate,Active,Retrogressive/Widening,Single,Shallow Planar,Moderately Dissected Slope,Moderate Vegetation,Dry,Heavy Rainfall,Low
19.003889,73.855,10,20,6,77.2,1.2,101.6,5.7,Rock,Fall,Rapid,Active,Widening,Multiple,Planar/Wedge,Lowly Dissected Slope,Moderate Vegetation,Dry,Anthropogenic factors,Low
19.009389,73.823,17,20,12,81.9,1.2,74.5,25,Debris,Flow,Rapid,Active,Confined,Single,Flow,Lowly Dissected Slope,Moderate Vegetation,Wet,Anthropogenic factors,Low
